repo,query_type,api_type,trial,response_time_ms,response_size_bytes
apache/echarts,complex,graphql,3,816.47,14112
apache/echarts,complex,rest,3,9817.647,209168
apache/echarts,complex,graphql,4,700.757,14112
apache/echarts,complex,rest,4,9934.652,209168
apache/echarts,complex,graphql,5,810.236,14112
apache/echarts,complex,rest,5,9926.341,209168
ComposioHQ/awesome-claude-skills,simple,graphql,1,528.795,517
ComposioHQ/awesome-claude-skills,simple,rest,1,522.743,7100
ComposioHQ/awesome-claude-skills,simple,graphql,2,584.336,517
ComposioHQ/awesome-claude-skills,simple,rest,2,511.862,7100
ComposioHQ/awesome-claude-skills,simple,graphql,3,545.09,517
ComposioHQ/awesome-claude-skills,simple,rest,3,479.196,7100
ComposioHQ/awesome-claude-skills,simple,graphql,4,571.784,517
ComposioHQ/awesome-claude-skills,simple,rest,4,499.928,7100
ComposioHQ/awesome-claude-skills,simple,graphql,5,583.087,517
ComposioHQ/awesome-claude-skills,simple,rest,5,527.911,7100
ComposioHQ/awesome-claude-skills,medium,graphql,1,625.573,4531
ComposioHQ/awesome-claude-skills,medium,rest,1,1257.929,81215
ComposioHQ/awesome-claude-skills,medium,graphql,2,615.424,4531
ComposioHQ/awesome-claude-skills,medium,rest,2,1234.909,81215
ComposioHQ/awesome-claude-skills,medium,graphql,3,537.001,4531
ComposioHQ/awesome-claude-skills,medium,rest,3,1108.295,81215
ComposioHQ/awesome-claude-skills,medium,graphql,4,568.842,4531
ComposioHQ/awesome-claude-skills,medium,rest,4,1211.439,81215
ComposioHQ/awesome-claude-skills,medium,graphql,5,584.183,4531
ComposioHQ/awesome-claude-skills,medium,rest,5,1200.953,81215
ComposioHQ/awesome-claude-skills,complex,graphql,1,1282.073,4392
ComposioHQ/awesome-claude-skills,complex,rest,1,9536.734,178012
ComposioHQ/awesome-claude-skills,complex,graphql,2,1008.333,4392
ComposioHQ/awesome-claude-skills,complex,rest,2,9990.085,178012
ComposioHQ/awesome-claude-skills,complex,graphql,3,1563.789,4392
ComposioHQ/awesome-claude-skills,complex,rest,3,9726.426,178012
ComposioHQ/awesome-claude-skills,complex,graphql,4,861.234,4392
ComposioHQ/awesome-claude-skills,complex,rest,4,9664.153,178012
ComposioHQ/awesome-claude-skills,complex,graphql,5,1027.404,4392
ComposioHQ/awesome-claude-skills,complex,rest,5,9858.955,178012
scikit-learn/scikit-learn,simple,graphql,1,556.881,452
scikit-learn/scikit-learn,simple,rest,1,514.087,6860
scikit-learn/scikit-learn,simple,graphql,2,640.416,452
scikit-learn/scikit-learn,simple,rest,2,448.771,6860
scikit-learn/scikit-learn,simple,graphql,3,628.293,452
scikit-learn/scikit-learn,simple,rest,3,480.687,6860
scikit-learn/scikit-learn,simple,graphql,4,607.489,452
scikit-learn/scikit-learn,simple,rest,4,451.966,6860
scikit-learn/scikit-learn,simple,graphql,5,610.828,452
scikit-learn/scikit-learn,simple,rest,5,493.985,6860
scikit-learn/scikit-learn,medium,graphql,1,685.558,5520
scikit-learn/scikit-learn,medium,rest,1,1109.36,144054
scikit-learn/scikit-learn,medium,graphql,2,647.031,5520
scikit-learn/scikit-learn,medium,rest,2,1705.877,144054
scikit-learn/scikit-learn,medium,graphql,3,667.279,5520
scikit-learn/scikit-learn,medium,rest,3,1262.459,144054
scikit-learn/scikit-learn,medium,graphql,4,643.011,5520
scikit-learn/scikit-learn,medium,rest,4,1392.337,144054
scikit-learn/scikit-learn,medium,graphql,5,699.613,5520
scikit-learn/scikit-learn,medium,rest,5,1628.937,144054
scikit-learn/scikit-learn,complex,graphql,1,997.464,12813
scikit-learn/scikit-learn,complex,rest,1,9839.214,223909
scikit-learn/scikit-learn,complex,graphql,2,1066.055,12813
scikit-learn/scikit-learn,complex,rest,2,9543.144,223909
scikit-learn/scikit-learn,complex,graphql,3,835.576,12813
scikit-learn/scikit-learn,complex,rest,3,9277.302,223909
scikit-learn/scikit-learn,complex,graphql,4,846.527,12813
scikit-learn/scikit-learn,complex,rest,4,9462.574,223909
scikit-learn/scikit-learn,complex,graphql,5,750.365,12813
scikit-learn/scikit-learn,complex,rest,5,9820.171,223909
leonardomso/33-js-concepts,simple,graphql,1,510.944,468
leonardomso/33-js-concepts,simple,rest,1,439.294,5918
leonardomso/33-js-concepts,simple,graphql,2,502.931,468
leonardomso/33-js-concepts,simple,rest,2,389.153,5918
leonardomso/33-js-concepts,simple,graphql,3,552.062,468
leonardomso/33-js-concepts,simple,rest,3,404.332,5918
leonardomso/33-js-concepts,simple,graphql,4,531.216,468
leonardomso/33-js-concepts,simple,rest,4,408.913,5918
leonardomso/33-js-concepts,simple,graphql,5,592.278,468
leonardomso/33-js-concepts,simple,rest,5,434.935,5918
leonardomso/33-js-concepts,medium,graphql,1,657.122,4391
leonardomso/33-js-concepts,medium,rest,1,1089.939,139244
leonardomso/33-js-concepts,medium,graphql,2,649.396,4391
leonardomso/33-js-concepts,medium,rest,2,1177.629,139244
leonardomso/33-js-concepts,medium,graphql,3,769.796,4391
leonardomso/33-js-concepts,medium,rest,3,2126.814,139244
leonardomso/33-js-concepts,medium,graphql,4,624.308,4391
leonardomso/33-js-concepts,medium,rest,4,1198.909,139244
leonardomso/33-js-concepts,medium,graphql,5,629.577,4391
leonardomso/33-js-concepts,medium,rest,5,1291.797,139244
leonardomso/33-js-concepts,complex,graphql,1,1032.086,3494
leonardomso/33-js-concepts,complex,rest,1,8418.827,223193
leonardomso/33-js-concepts,complex,graphql,2,1027.868,3494
leonardomso/33-js-concepts,complex,rest,2,8675.878,223193
leonardomso/33-js-concepts,complex,graphql,3,626.066,3494
leonardomso/33-js-concepts,complex,rest,3,8821.397,223193
leonardomso/33-js-concepts,complex,graphql,4,1070.741,3494
leonardomso/33-js-concepts,complex,rest,4,8562.259,223193
leonardomso/33-js-concepts,complex,graphql,5,629.938,3494
leonardomso/33-js-concepts,complex,rest,5,8476.103,223193
xtekky/gpt4free,simple,graphql,1,1005.668,522
xtekky/gpt4free,simple,rest,1,422.018,5509
xtekky/gpt4free,simple,graphql,2,1043.798,522
xtekky/gpt4free,simple,rest,2,402.039,5509
xtekky/gpt4free,simple,graphql,3,962.831,522
xtekky/gpt4free,simple,rest,3,481.222,5509
xtekky/gpt4free,simple,graphql,4,1085.978,522
xtekky/gpt4free,simple,rest,4,412.827,5509
xtekky/gpt4free,simple,graphql,5,934.649,522
xtekky/gpt4free,simple,rest,5,393.375,5509
xtekky/gpt4free,medium,graphql,1,636.368,4713
xtekky/gpt4free,medium,rest,1,1341.319,100993
xtekky/gpt4free,medium,graphql,2,619.656,4713
xtekky/gpt4free,medium,rest,2,1268.581,100993
xtekky/gpt4free,medium,graphql,3,609.197,4713
xtekky/gpt4free,medium,rest,3,1031.966,100993
xtekky/gpt4free,medium,graphql,4,633.488,4713
xtekky/gpt4free,medium,rest,4,1117.583,100993
xtekky/gpt4free,medium,graphql,5,568.179,4713
xtekky/gpt4free,medium,rest,5,1100.613,100993
xtekky/gpt4free,complex,graphql,1,1010.707,10222
xtekky/gpt4free,complex,rest,1,9448.011,197610
xtekky/gpt4free,complex,graphql,2,763.394,10222
xtekky/gpt4free,complex,rest,2,8985.13,197610
xtekky/gpt4free,complex,graphql,3,803.584,10222
xtekky/gpt4free,complex,rest,3,10018.551,197610
xtekky/gpt4free,complex,graphql,4,717.248,10222
xtekky/gpt4free,complex,rest,4,8889.756,197610
xtekky/gpt4free,complex,graphql,5,919.187,10222
xtekky/gpt4free,complex,rest,5,8978.103,197610
bradtraversy/design-resources-for-developers,simple,graphql,1,543.481,554
bradtraversy/design-resources-for-developers,simple,rest,1,422.053,6574
bradtraversy/design-resources-for-developers,simple,graphql,2,559.418,554
bradtraversy/design-resources-for-developers,simple,rest,2,441.076,6574
bradtraversy/design-resources-for-developers,simple,graphql,3,562.214,554
bradtraversy/design-resources-for-developers,simple,rest,3,428.776,6574
bradtraversy/design-resources-for-developers,simple,graphql,4,540.779,554
bradtraversy/design-resources-for-developers,simple,rest,4,441.09,6574
bradtraversy/design-resources-for-developers,simple,graphql,5,486.796,554
bradtraversy/design-resources-for-developers,simple,rest,5,452.167,6574
bradtraversy/design-resources-for-developers,medium,graphql,1,395.595,148
bradtraversy/design-resources-for-developers,medium,rest,1,1043.751,70948
bradtraversy/design-resources-for-developers,medium,graphql,2,373.996,148
bradtraversy/design-resources-for-developers,medium,rest,2,1065.85,70948
bradtraversy/design-resources-for-developers,medium,graphql,3,364.768,148
bradtraversy/design-resources-for-developers,medium,rest,3,1079.429,70948
bradtraversy/design-resources-for-developers,medium,graphql,4,399.241,148
bradtraversy/design-resources-for-developers,medium,rest,4,1023.165,70948
bradtraversy/design-resources-for-developers,medium,graphql,5,375.656,148
bradtraversy/design-resources-for-developers,medium,rest,5,1049.591,70948
bradtraversy/design-resources-for-developers,complex,graphql,1,1326.536,4508
bradtraversy/design-resources-for-developers,complex,rest,1,9312.774,211923
bradtraversy/design-resources-for-developers,complex,graphql,2,1354.612,4508
bradtraversy/design-resources-for-developers,complex,rest,2,9151.225,211923
bradtraversy/design-resources-for-developers,complex,graphql,3,878.286,4508
bradtraversy/design-resources-for-developers,complex,rest,3,9231.104,211923
bradtraversy/design-resources-for-developers,complex,graphql,4,1424.432,4508
bradtraversy/design-resources-for-developers,complex,rest,4,9325.406,211923
bradtraversy/design-resources-for-developers,complex,graphql,5,1018.262,4508
bradtraversy/design-resources-for-developers,complex,rest,5,9468.29,211923
sindresorhus/awesome-nodejs,simple,graphql,1,475.165,535
sindresorhus/awesome-nodejs,simple,rest,1,449.218,5944
sindresorhus/awesome-nodejs,simple,graphql,2,607.947,535
sindresorhus/awesome-nodejs,simple,rest,2,425.867,5944
sindresorhus/awesome-nodejs,simple,graphql,3,864.076,535
sindresorhus/awesome-nodejs,simple,rest,3,472.357,5944
sindresorhus/awesome-nodejs,simple,graphql,4,592.77,535
sindresorhus/awesome-nodejs,simple,rest,4,400.64,5944
sindresorhus/awesome-nodejs,simple,graphql,5,643.51,535
sindresorhus/awesome-nodejs,simple,rest,5,432.087,5944
sindresorhus/awesome-nodejs,medium,graphql,1,660.946,4211
sindresorhus/awesome-nodejs,medium,rest,1,1562.173,85653
sindresorhus/awesome-nodejs,medium,graphql,2,724.274,4211
sindresorhus/awesome-nodejs,medium,rest,2,1418.654,85653
sindresorhus/awesome-nodejs,medium,graphql,3,916.462,4211
sindresorhus/awesome-nodejs,medium,rest,3,1378.536,85653
sindresorhus/awesome-nodejs,medium,graphql,4,657.045,4211
sindresorhus/awesome-nodejs,medium,rest,4,1305.123,85653
sindresorhus/awesome-nodejs,medium,graphql,5,916.789,4211
sindresorhus/awesome-nodejs,medium,rest,5,1375.132,85653
sindresorhus/awesome-nodejs,complex,graphql,1,1475.717,4149
sindresorhus/awesome-nodejs,complex,rest,1,9367.57,175500
sindresorhus/awesome-nodejs,complex,graphql,2,1223.627,4149
sindresorhus/awesome-nodejs,complex,rest,2,8825.226,175500
sindresorhus/awesome-nodejs,complex,graphql,3,1184.602,4149
sindresorhus/awesome-nodejs,complex,rest,3,8758.125,175500
sindresorhus/awesome-nodejs,complex,graphql,4,902.922,4149
sindresorhus/awesome-nodejs,complex,rest,4,9167.656,175500
sindresorhus/awesome-nodejs,complex,graphql,5,1185.017,4149
sindresorhus/awesome-nodejs,complex,rest,5,9775.823,175500
TheAlgorithms/Java,simple,graphql,1,581.572,427
TheAlgorithms/Java,simple,rest,1,510.594,6579
TheAlgorithms/Java,simple,graphql,2,590.854,427
TheAlgorithms/Java,simple,rest,2,461.462,6579
TheAlgorithms/Java,simple,graphql,3,639.985,427
TheAlgorithms/Java,simple,rest,3,465.35,6579
TheAlgorithms/Java,simple,graphql,4,605.147,427
TheAlgorithms/Java,simple,rest,4,461.574,6579
TheAlgorithms/Java,simple,graphql,5,581.775,427
TheAlgorithms/Java,simple,rest,5,492.015,6579
TheAlgorithms/Java,medium,graphql,1,770.178,5548
TheAlgorithms/Java,medium,rest,1,1411.435,110563
TheAlgorithms/Java,medium,graphql,2,894.948,5548
TheAlgorithms/Java,medium,rest,2,1236.862,110563
TheAlgorithms/Java,medium,graphql,3,765.766,5548
TheAlgorithms/Java,medium,rest,3,1242.742,110563
TheAlgorithms/Java,medium,graphql,4,760.477,5548
TheAlgorithms/Java,medium,rest,4,1176.736,110563
TheAlgorithms/Java,medium,graphql,5,645.81,5548
TheAlgorithms/Java,medium,rest,5,1232.006,110563
TheAlgorithms/Java,complex,graphql,1,1498.292,19948
TheAlgorithms/Java,complex,rest,1,9627.818,212613
TheAlgorithms/Java,complex,graphql,2,1188.922,19948
TheAlgorithms/Java,complex,rest,2,9820.702,212613
TheAlgorithms/Java,complex,graphql,3,1207.908,19948
TheAlgorithms/Java,complex,rest,3,10673.673,212613
TheAlgorithms/Java,complex,graphql,4,833.521,19948
TheAlgorithms/Java,complex,rest,4,9621.77,212613
TheAlgorithms/Java,complex,graphql,5,809.518,19948
TheAlgorithms/Java,complex,rest,5,10149.333,212613
gorhill/uBlock,simple,graphql,1,951.483,468
gorhill/uBlock,simple,rest,1,410.074,5273
gorhill/uBlock,simple,graphql,2,1022.558,468
gorhill/uBlock,simple,rest,2,446.121,5273
gorhill/uBlock,simple,graphql,3,918.31,468
gorhill/uBlock,simple,rest,3,510.496,5273
gorhill/uBlock,simple,graphql,4,951.266,468
gorhill/uBlock,simple,rest,4,417.589,5273
gorhill/uBlock,simple,graphql,5,940.458,468
gorhill/uBlock,simple,rest,5,527.56,5273
gorhill/uBlock,medium,graphql,1,629.826,5057
gorhill/uBlock,medium,rest,1,1129.689,74717
gorhill/uBlock,medium,graphql,2,662.583,5057
gorhill/uBlock,medium,rest,2,1244.128,74717
gorhill/uBlock,medium,graphql,3,758.46,5057
gorhill/uBlock,medium,rest,3,1273.12,74717
gorhill/uBlock,medium,graphql,4,641.541,5057
gorhill/uBlock,medium,rest,4,1242.689,74717
gorhill/uBlock,medium,graphql,5,565.287,5057
gorhill/uBlock,medium,rest,5,1129.147,74717
gorhill/uBlock,complex,graphql,1,1267.605,5427
gorhill/uBlock,complex,rest,1,8713.507,161922
gorhill/uBlock,complex,graphql,2,767.882,5427
gorhill/uBlock,complex,rest,2,8659.339,161922
gorhill/uBlock,complex,graphql,3,1001.915,5427
gorhill/uBlock,complex,rest,3,8491.712,161922
gorhill/uBlock,complex,graphql,4,1005.018,5427
gorhill/uBlock,complex,rest,4,8432.727,161922
gorhill/uBlock,complex,graphql,5,765.902,5427
gorhill/uBlock,complex,rest,5,8952.22,161922
webpack/webpack,simple,graphql,1,1011.494,678
webpack/webpack,simple,rest,1,467.118,6608
webpack/webpack,simple,graphql,2,1052.265,678
webpack/webpack,simple,rest,2,528.128,6608
webpack/webpack,simple,graphql,3,995.716,678
webpack/webpack,simple,rest,3,454.932,6608
webpack/webpack,simple,graphql,4,1020.401,678
webpack/webpack,simple,rest,4,490.388,6608
webpack/webpack,simple,graphql,5,1041.463,678
webpack/webpack,simple,rest,5,460.232,6608
webpack/webpack,medium,graphql,1,648.22,5337
webpack/webpack,medium,rest,1,1294.421,186977
webpack/webpack,medium,graphql,2,624.91,5337
webpack/webpack,medium,rest,2,1687.11,186977
webpack/webpack,medium,graphql,3,653.534,5337
webpack/webpack,medium,rest,3,1387.535,186977
webpack/webpack,medium,graphql,4,644.854,5337
webpack/webpack,medium,rest,4,1350.979,186977
webpack/webpack,medium,graphql,5,577.172,5337
webpack/webpack,medium,rest,5,1206.047,186977
webpack/webpack,complex,graphql,1,2232.684,683640
webpack/webpack,complex,rest,1,10351.183,339849
webpack/webpack,complex,graphql,2,1362.272,683640
webpack/webpack,complex,rest,2,10154.694,339849
webpack/webpack,complex,graphql,3,1658.899,683640
webpack/webpack,complex,rest,3,10653.32,339849
webpack/webpack,complex,graphql,4,2604.345,683640
webpack/webpack,complex,rest,4,10446.816,339849
webpack/webpack,complex,graphql,5,1414.133,683640
webpack/webpack,complex,rest,5,9826.088,339849
BurntSushi/ripgrep,simple,graphql,1,648.139,484
BurntSushi/ripgrep,simple,rest,1,398.354,5506
BurntSushi/ripgrep,simple,graphql,2,644.117,484
BurntSushi/ripgrep,simple,rest,2,431.552,5506
BurntSushi/ripgrep,simple,graphql,3,639.199,484
BurntSushi/ripgrep,simple,rest,3,634.166,5506
BurntSushi/ripgrep,simple,graphql,4,702.096,484
BurntSushi/ripgrep,simple,rest,4,404.608,5506
BurntSushi/ripgrep,simple,graphql,5,637.534,484
BurntSushi/ripgrep,simple,rest,5,385.093,5506
BurntSushi/ripgrep,medium,graphql,1,587.09,4699
BurntSushi/ripgrep,medium,rest,1,1331.27,79531
BurntSushi/ripgrep,medium,graphql,2,566.152,4699
BurntSushi/ripgrep,medium,rest,2,1041.868,79531
BurntSushi/ripgrep,medium,graphql,3,675.34,4699
BurntSushi/ripgrep,medium,rest,3,1082.105,79531
BurntSushi/ripgrep,medium,graphql,4,676.532,4699
BurntSushi/ripgrep,medium,rest,4,1099.299,79531
BurntSushi/ripgrep,medium,graphql,5,589.247,4699
BurntSushi/ripgrep,medium,rest,5,1142.773,79531
BurntSushi/ripgrep,complex,graphql,1,1634.213,4588
BurntSushi/ripgrep,complex,rest,1,8878.489,165786
BurntSushi/ripgrep,complex,graphql,2,921.86,4588
BurntSushi/ripgrep,complex,rest,2,8666.66,165786
BurntSushi/ripgrep,complex,graphql,3,776.201,4588
BurntSushi/ripgrep,complex,rest,3,8887.671,165786
BurntSushi/ripgrep,complex,graphql,4,779.853,4588
BurntSushi/ripgrep,complex,rest,4,8934.056,165786
BurntSushi/ripgrep,complex,graphql,5,916.865,4588
BurntSushi/ripgrep,complex,rest,5,8717.727,165786
facebook/docusaurus,simple,graphql,1,994.282,453
facebook/docusaurus,simple,rest,1,486.61,6458
facebook/docusaurus,simple,graphql,2,890.257,453
facebook/docusaurus,simple,rest,2,505.539,6458
facebook/docusaurus,simple,graphql,3,959.348,453
facebook/docusaurus,simple,rest,3,482.722,6458
facebook/docusaurus,simple,graphql,4,899.268,453
facebook/docusaurus,simple,rest,4,486.826,6458
facebook/docusaurus,simple,graphql,5,909.929,453
facebook/docusaurus,simple,rest,5,541.395,6458
facebook/docusaurus,medium,graphql,1,678.56,5453
facebook/docusaurus,medium,rest,1,1203.497,141836
facebook/docusaurus,medium,graphql,2,672.482,5453
facebook/docusaurus,medium,rest,2,1562.728,141836
facebook/docusaurus,medium,graphql,3,673.62,5453
facebook/docusaurus,medium,rest,3,1198.66,141836
facebook/docusaurus,medium,graphql,4,723.616,5453
facebook/docusaurus,medium,rest,4,1336.953,141836
facebook/docusaurus,medium,graphql,5,611.481,5453
facebook/docusaurus,medium,rest,5,1252.189,141836
facebook/docusaurus,complex,graphql,1,1207.635,147255
facebook/docusaurus,complex,rest,1,9266.133,218517
facebook/docusaurus,complex,graphql,2,947.176,147255
facebook/docusaurus,complex,rest,2,8933.985,218517
facebook/docusaurus,complex,graphql,3,895.11,147255
facebook/docusaurus,complex,rest,3,8990.047,218517
facebook/docusaurus,complex,graphql,4,998.581,147255
facebook/docusaurus,complex,rest,4,9658.952,218517
facebook/docusaurus,complex,graphql,5,938.878,147255
facebook/docusaurus,complex,rest,5,9397.67,218517
kelseyhightower/nocode,simple,graphql,1,546.743,490
kelseyhightower/nocode,simple,rest,1,390.421,5634
kelseyhightower/nocode,simple,graphql,2,681.216,490
kelseyhightower/nocode,simple,rest,2,468.607,5634
kelseyhightower/nocode,simple,graphql,3,574.163,490
kelseyhightower/nocode,simple,rest,3,415.0,5634
kelseyhightower/nocode,simple,graphql,4,556.176,490
kelseyhightower/nocode,simple,rest,4,418.399,5634
kelseyhightower/nocode,simple,graphql,5,461.003,490
kelseyhightower/nocode,simple,rest,5,409.695,5634
kelseyhightower/nocode,medium,graphql,1,589.189,3825
kelseyhightower/nocode,medium,rest,1,1028.24,55413
kelseyhightower/nocode,medium,graphql,2,537.7,3825
kelseyhightower/nocode,medium,rest,2,1052.572,55413
kelseyhightower/nocode,medium,graphql,3,624.856,3825
kelseyhightower/nocode,medium,rest,3,1125.121,55413
kelseyhightower/nocode,medium,graphql,4,581.37,3825
kelseyhightower/nocode,medium,rest,4,973.707,55413
kelseyhightower/nocode,medium,graphql,5,529.673,3825
kelseyhightower/nocode,medium,rest,5,1055.94,55413
kelseyhightower/nocode,complex,graphql,1,1138.118,3427
kelseyhightower/nocode,complex,rest,1,8471.21,130220
kelseyhightower/nocode,complex,graphql,2,717.873,3427
kelseyhightower/nocode,complex,rest,2,8431.785,130220
kelseyhightower/nocode,complex,graphql,3,1256.637,3427
kelseyhightower/nocode,complex,rest,3,8472.095,130220
kelseyhightower/nocode,complex,graphql,4,746.108,3427
kelseyhightower/nocode,complex,rest,4,8742.283,130220
kelseyhightower/nocode,complex,graphql,5,653.748,3427
kelseyhightower/nocode,complex,rest,5,8398.4,130220
lydiahallie/javascript-questions,simple,graphql,1,509.196,490
lydiahallie/javascript-questions,simple,rest,1,400.929,5991
lydiahallie/javascript-questions,simple,graphql,2,555.771,490
lydiahallie/javascript-questions,simple,rest,2,388.004,5991
lydiahallie/javascript-questions,simple,graphql,3,527.751,490
lydiahallie/javascript-questions,simple,rest,3,433.559,5991
lydiahallie/javascript-questions,simple,graphql,4,501.894,490
lydiahallie/javascript-questions,simple,rest,4,393.261,5991
lydiahallie/javascript-questions,simple,graphql,5,543.088,490
lydiahallie/javascript-questions,simple,rest,5,406.452,5991
lydiahallie/javascript-questions,medium,graphql,1,632.386,3968
lydiahallie/javascript-questions,medium,rest,1,1012.563,64022
lydiahallie/javascript-questions,medium,graphql,2,575.716,3968
lydiahallie/javascript-questions,medium,rest,2,1252.532,64022
lydiahallie/javascript-questions,medium,graphql,3,725.612,3968
lydiahallie/javascript-questions,medium,rest,3,1104.126,64022
lydiahallie/javascript-questions,medium,graphql,4,713.469,3968
lydiahallie/javascript-questions,medium,rest,4,1191.907,64022
lydiahallie/javascript-questions,medium,graphql,5,524.176,3968
lydiahallie/javascript-questions,medium,rest,5,1260.976,64022
lydiahallie/javascript-questions,complex,graphql,1,1272.83,5236
lydiahallie/javascript-questions,complex,rest,1,9201.555,149607
lydiahallie/javascript-questions,complex,graphql,2,1242.567,5236
lydiahallie/javascript-questions,complex,rest,2,8607.41,149607
lydiahallie/javascript-questions,complex,graphql,3,1227.954,5236
lydiahallie/javascript-questions,complex,rest,3,8524.888,149607
lydiahallie/javascript-questions,complex,graphql,4,785.359,5236
lydiahallie/javascript-questions,complex,rest,4,8324.392,149607
lydiahallie/javascript-questions,complex,graphql,5,780.969,5236
lydiahallie/javascript-questions,complex,rest,5,8413.949,149607
localstack/localstack,simple,graphql,1,888.414,501
localstack/localstack,simple,rest,1,418.465,6646
localstack/localstack,simple,graphql,2,908.974,501
localstack/localstack,simple,rest,2,442.632,6646
localstack/localstack,simple,graphql,3,855.815,501
localstack/localstack,simple,rest,3,429.159,6646
localstack/localstack,simple,graphql,4,1200.716,501
localstack/localstack,simple,rest,4,422.008,6646
localstack/localstack,simple,graphql,5,817.019,501
localstack/localstack,simple,rest,5,448.762,6646
localstack/localstack,medium,graphql,1,692.216,6198
localstack/localstack,medium,rest,1,1114.235,157974
localstack/localstack,medium,graphql,2,623.68,6198
localstack/localstack,medium,rest,2,1102.967,157974
localstack/localstack,medium,graphql,3,669.389,6198
localstack/localstack,medium,rest,3,1292.889,157974
localstack/localstack,medium,graphql,4,761.761,6198
localstack/localstack,medium,rest,4,1072.74,157974
localstack/localstack,medium,graphql,5,628.102,6198
localstack/localstack,medium,rest,5,1178.725,157974
localstack/localstack,complex,graphql,1,1400.058,19346
localstack/localstack,complex,rest,1,9494.514,279640
localstack/localstack,complex,graphql,2,1166.955,19346
localstack/localstack,complex,rest,2,9816.41,279640
localstack/localstack,complex,graphql,3,1322.76,19346
localstack/localstack,complex,rest,3,9285.316,279640
localstack/localstack,complex,graphql,4,716.718,19346
localstack/localstack,complex,rest,4,9230.98,279640
localstack/localstack,complex,graphql,5,779.008,19346
localstack/localstack,complex,rest,5,9182.841,279640
kdn251/interviews,simple,graphql,1,561.503,431
kdn251/interviews,simple,rest,1,415.217,5682
kdn251/interviews,simple,graphql,2,583.4,431
kdn251/interviews,simple,rest,2,398.745,5682
kdn251/interviews,simple,graphql,3,532.108,431
kdn251/interviews,simple,rest,3,425.567,5682
kdn251/interviews,simple,graphql,4,588.469,431
kdn251/interviews,simple,rest,4,409.894,5682
kdn251/interviews,simple,graphql,5,461.715,431
kdn251/interviews,simple,rest,5,416.62,5682
kdn251/interviews,medium,graphql,1,594.549,4119
kdn251/interviews,medium,rest,1,1157.304,68323
kdn251/interviews,medium,graphql,2,562.038,4119
kdn251/interviews,medium,rest,2,1291.92,68323
kdn251/interviews,medium,graphql,3,570.479,4119
kdn251/interviews,medium,rest,3,1342.656,68323
kdn251/interviews,medium,graphql,4,670.645,4119
kdn251/interviews,medium,rest,4,1016.573,68323
kdn251/interviews,medium,graphql,5,611.964,4119
kdn251/interviews,medium,rest,5,1006.082,68323
kdn251/interviews,complex,graphql,1,1137.033,5509
kdn251/interviews,complex,rest,1,8793.764,139744
kdn251/interviews,complex,graphql,2,1198.215,5509
kdn251/interviews,complex,rest,2,8440.822,139744
kdn251/interviews,complex,graphql,3,1053.767,5509
kdn251/interviews,complex,rest,3,8404.685,139744
kdn251/interviews,complex,graphql,4,1167.046,5509
kdn251/interviews,complex,rest,4,8509.431,139744
kdn251/interviews,complex,graphql,5,790.199,5509
kdn251/interviews,complex,rest,5,8801.348,139744
prometheus/prometheus,simple,graphql,1,1955.58,458
prometheus/prometheus,simple,rest,1,444.09,6637
prometheus/prometheus,simple,graphql,2,2041.586,458
prometheus/prometheus,simple,rest,2,459.028,6637
prometheus/prometheus,simple,graphql,3,838.796,458
prometheus/prometheus,simple,rest,3,472.372,6637
prometheus/prometheus,simple,graphql,4,886.381,458
prometheus/prometheus,simple,rest,4,452.108,6637
prometheus/prometheus,simple,graphql,5,2005.03,458
prometheus/prometheus,simple,rest,5,458.235,6637
prometheus/prometheus,medium,graphql,1,642.337,4769
prometheus/prometheus,medium,rest,1,1140.498,132584
prometheus/prometheus,medium,graphql,2,588.108,4769
prometheus/prometheus,medium,rest,2,1137.56,132584
prometheus/prometheus,medium,graphql,3,620.882,4769
prometheus/prometheus,medium,rest,3,1101.453,132584
prometheus/prometheus,medium,graphql,4,652.3,4769
prometheus/prometheus,medium,rest,4,1378.9,132584
prometheus/prometheus,medium,graphql,5,596.803,4769
prometheus/prometheus,medium,rest,5,1072.758,132584
prometheus/prometheus,complex,graphql,1,1069.612,5128
prometheus/prometheus,complex,rest,1,9430.495,227197
prometheus/prometheus,complex,graphql,2,1049.513,5128
prometheus/prometheus,complex,rest,2,10051.624,227197
prometheus/prometheus,complex,graphql,3,1208.59,5128
prometheus/prometheus,complex,rest,3,14606.22,227197
prometheus/prometheus,complex,graphql,4,708.376,5128
prometheus/prometheus,complex,rest,4,9752.918,227197
prometheus/prometheus,complex,graphql,5,665.022,5128
prometheus/prometheus,complex,rest,5,9706.639,227197
alacritty/alacritty,simple,graphql,1,702.582,438
alacritty/alacritty,simple,rest,1,442.194,6525
alacritty/alacritty,simple,graphql,2,676.124,438
alacritty/alacritty,simple,rest,2,458.904,6525
alacritty/alacritty,simple,graphql,3,594.614,438
alacritty/alacritty,simple,rest,3,454.661,6525
alacritty/alacritty,simple,graphql,4,641.081,438
alacritty/alacritty,simple,rest,4,432.919,6525
alacritty/alacritty,simple,graphql,5,716.367,438
alacritty/alacritty,simple,rest,5,480.262,6525
alacritty/alacritty,medium,graphql,1,604.74,4948
alacritty/alacritty,medium,rest,1,1133.712,105671
alacritty/alacritty,medium,graphql,2,668.158,4948
alacritty/alacritty,medium,rest,2,1223.106,105671
alacritty/alacritty,medium,graphql,3,652.318,4948
